,ID1_G,ID2_G,ID_T_G,ID_R_G,Winner
3894,22429,13957,13160,5,13957
3895,11522,10995,12816,5,10995
3896,23003,41095,12816,9,41095
3897,854,745,12817,5,745
3898,12594,6962,13157,5,6962
3899,23298,10590,13158,5,10590
3900,24245,10828,13159,5,10828
3901,23142,33502,13159,5,33502
3902,4146,17928,13160,5,4146
3903,22439,7801,13160,5,22439
3904,9839,13445,13160,5,9839
3905,16994,18016,13161,5,18016
3906,762,18475,13161,5,762
3907,17837,3685,13235,4,3685
3908,17826,26847,13235,4,17826
3909,19857,10288,13235,4,10288
3910,1798,14605,13235,4,1798
3911,26826,21560,13235,4,26826
3912,27358,23204,13235,4,27358
3913,27113,37004,13236,5,27113
3914,14616,25927,13237,5,14616
3915,17749,22426,13237,5,17749
3916,19871,14061,13237,5,19871
3917,23238,30537,13237,5,30537
3918,25861,25863,13237,5,25861
3919,29353,23315,13237,5,23315
3920,30931,14861,13237,5,14861
3921,22906,20900,13238,4,22906
3922,29673,39936,13238,4,29673
3923,1953,26205,13238,4,1953
3924,26832,20471,13238,4,20471
3925,14465,4443,13238,4,14465
3926,29457,18380,13238,4,18380
3927,29943,22430,13239,5,22430
3928,27116,8812,13239,5,8812
3929,26473,33058,13241,5,26473
3930,17250,29732,13241,5,29732
3931,3754,26602,13241,5,3754
3932,23082,21822,13241,5,23082
3933,29667,1262,13242,4,1262
3934,13950,28828,13242,4,13950
3935,29273,31509,13242,4,31509
3936,13804,30611,13242,4,30611
3937,18474,26063,13242,4,18474
3938,7984,26414,13243,4,7984
3939,12525,9941,13243,4,9941
3940,25934,23365,13243,4,23365
3941,9109,27357,13243,4,9109
3942,4061,8313,12816,5,4061
3943,678,13429,12817,5,678
3944,14606,17357,13157,5,14606
3945,13032,29372,13159,5,29372
3946,13796,10507,13160,5,10507
3947,3054,16433,13160,5,3054
3948,26221,11178,12816,5,11178
3949,22189,11881,13157,5,11881
3950,5838,11683,13158,5,5838
3951,1113,13674,13160,5,13674
3952,13017,19567,13243,5,13017
3953,673,1576,12816,5,673
3954,655,6080,12816,5,655
3955,22380,51105,12817,4,22380
3956,427,6101,12817,5,6101
3957,7345,5083,13159,5,5083
3958,22429,3054,13160,9,3054
3959,9229,9305,13161,5,9229
3960,36449,18766,13240,5,36449
3961,30626,27747,13240,5,30626
3962,7984,17925,13243,5,7984
3963,13101,26211,13243,5,13101
3964,30102,12525,13243,5,12525
3965,14479,25409,13243,5,25409
3966,40857,23003,12816,10,23003
3967,6465,9831,12817,5,6465
3968,7818,20651,13158,5,7818
3969,9043,22437,13159,5,9043
3970,25543,21623,13159,5,25543
3971,1113,9839,13160,9,9839
3972,3996,8753,13161,5,8753
3973,29939,12921,13161,5,12921
3974,4003,7889,13161,5,4003
3975,20533,6100,13234,5,6100
3976,10593,22773,13234,5,10593
3977,21631,29376,13241,5,21631
3978,14982,17359,13157,5,17359
3979,935,20655,13158,5,935
3980,20653,2179,13159,5,2179
3981,22433,9842,13161,5,9842
3982,28978,39495,13161,9,28978
3983,2123,24084,13157,5,2123
3984,49899,28114,13157,9,28114
3985,24849,29665,13233,9,29665
3986,25368,18504,13233,9,18504
3987,18136,7455,13233,9,7455
3988,18612,14588,13233,9,14588
3989,19910,29937,13234,5,19910
3990,6820,18484,13234,5,6820
3991,11352,10292,13234,5,10292
3992,12662,3694,13234,5,3694
3993,5103,11309,13234,5,5103
3994,22069,14126,13234,5,14126
3995,17005,13069,13236,10,17005
3996,26009,24945,13236,10,26009
3997,13844,19882,13242,5,13844
3998,20658,29667,13242,5,29667
3999,9887,29055,13242,5,9887
4000,13592,27745,13242,5,13592
4001,29273,13950,13242,5,13950
4002,8787,13804,13242,5,8787
4003,29829,29814,13242,5,29814
4004,23348,18474,13242,5,18474
4005,29943,28763,13239,9,29943
4006,8662,14892,13239,9,8662
4007,27116,8308,13239,9,8308
4008,12226,17365,13239,9,12226
4009,655,7806,12816,9,655
4010,20650,75,12817,9,75
4011,10971,24245,13159,9,24245
4012,13032,23142,13159,9,23142
4013,18485,29939,13161,9,29939
4014,1953,29673,13238,9,29673
4015,14465,29457,13238,9,29457
4016,13398,24721,13238,9,24721
4017,685,673,12816,9,673
4018,5838,23298,13158,9,5838
4019,9043,7345,13159,9,7345
4020,22439,13048,13160,10,13048
4021,9229,3996,13161,9,9229
4022,762,16994,13161,9,762
4023,22433,4003,13161,9,4003
4024,19871,14616,13237,10,19871
4025,25861,30931,13237,10,25861
4026,4061,26221,12816,9,4061
4027,19,854,12817,9,19
4028,10202,11489,13157,9,11489
4029,20654,29935,13158,9,29935
4030,25543,20653,13159,9,20653
4031,1113,22429,13160,10,1113
4032,17837,19857,13235,9,17837
4033,26826,1798,13235,9,1798
4034,27358,11358,13235,9,11358
4035,36449,30626,13240,9,36449
4036,31726,17094,13240,9,17094
4037,25365,34922,13240,9,25365
4038,25408,11332,13240,9,11332
4039,28898,26473,13241,9,26473
4040,17250,21631,13241,9,21631
4041,8216,3754,13241,9,3754
4042,23082,46752,13241,9,23082
4043,7984,13101,13243,9,7984
4044,17358,30102,13243,9,17358
4045,9109,18398,13243,9,9109
4046,13017,14479,13243,9,14479
4047,678,427,12817,9,427
4048,49881,5150,12817,10,5150
4049,12594,14606,13157,9,14606
4050,20542,22189,13157,9,22189
4051,7818,935,13158,9,935
4052,50429,47827,13158,10,47827
4053,28978,52003,13161,10,28978
4054,23235,30577,13161,10,30577
4055,10593,20533,13234,9,10593
4056,22069,5103,13234,9,5103
4057,13608,13398,13238,10,13398
4058,13844,20658,13242,9,13844
4059,13592,9887,13242,9,13592
4060,8787,29273,13242,9,8787
4061,23348,29829,13242,9,23348
4062,578,11522,12816,9,11522
4063,6465,4010,12817,9,6465
4064,2123,14982,13157,9,2123
4065,27368,49899,13157,10,49899
4066,14609,12614,13158,9,12614
4067,23235,28978,13161,12,28978
4068,12662,11352,13234,9,11352
4069,1953,14465,13238,10,14465
4070,25368,24849,13233,10,24849
4071,18612,18136,13233,10,18612
4072,19910,6820,13234,9,6820
4073,21973,18250,13164,1,18250
4074,28773,11928,13164,1,11928
4075,13898,10313,13164,1,13898
4076,1125,21105,13164,1,1125
4077,8662,29943,13239,10,29943
4078,12226,27116,13239,10,27116
4079,13683,25795,13163,1,25795
4080,28904,36391,13163,1,28904
4081,18483,6496,13163,1,18483
4082,22979,2034,13164,1,2034
4083,31663,17904,13164,1,17904
4084,13944,26743,13164,1,13944
4085,651,17419,13164,1,651
4086,13735,30395,13164,1,13735
4087,25861,19871,13237,12,19871
4088,2904,3492,12818,1,3492
4089,6081,24646,12818,1,6081
4090,8313,4146,12818,1,4146
4091,3996,12190,12819,1,12190
4092,22439,1113,13160,12,1113
4093,40383,28988,13163,1,28988
4094,21757,26892,13163,1,21757
4095,2214,29894,13163,1,29894
4096,25160,17264,13164,1,25160
4097,23190,21949,13164,1,23190
4098,23313,24090,13164,1,24090
4099,11815,35690,13164,1,35690
4100,17837,43950,13235,10,43950
4101,27358,26826,13235,10,26826
4102,685,655,12816,10,655
4103,6848,745,12818,1,6848
4104,19910,21464,13234,4,19910
4105,29937,29174,13234,4,29937
4106,6820,1128,13234,4,6820
4107,20533,26624,13234,4,26624
4108,5103,22130,13234,4,5103
4109,17094,22992,13240,5,22992
4110,31726,32282,13240,5,31726
4111,25408,40058,13240,5,40058
4112,11332,24533,13240,5,11332
4113,28898,29721,13241,5,28898
4114,19567,17735,13243,4,17735
4115,13017,34789,13243,4,13017
4116,14609,8722,13158,5,14609
4117,6100,25566,13234,4,6100
4118,29457,20285,13238,5,29457
4119,13608,1886,13238,5,1886
4120,29672,21254,13238,5,21254
4121,24721,37003,13238,5,24721
4122,9887,14315,13242,4,9887
4123,8787,32073,13242,4,8787
4124,23348,26238,13242,4,23348
4125,20542,5961,13157,5,5961
4126,24849,10203,13233,5,10203
4127,29665,22235,13233,5,22235
4128,18504,32977,13233,5,18504
4129,25368,14108,13233,5,14108
4130,18136,12222,13233,5,18136
4131,7455,1930,13233,5,1930
4132,14588,31358,13233,5,31358
4133,18612,29663,13233,5,18612
4134,17005,9493,13236,9,17005
4135,13069,27113,13236,9,27113
4136,26009,31120,13236,9,31120
4137,24945,33439,13236,9,33439
4138,14465,15067,13238,5,14465
4139,14892,50143,13239,5,50143
4140,8662,29256,13239,5,8662
4141,17365,32723,13239,5,32723
4142,28763,28302,13239,5,28302
4143,685,961,12816,5,685
4144,20650,9488,12817,5,9488
4145,75,1266,12817,5,1266
4146,4010,14177,12817,5,4010
4147,20654,13209,13158,5,13209
4148,13048,13796,13160,9,13796
4149,18485,23155,13161,5,18485
4150,14616,13963,13237,9,13963
4151,19871,17749,13237,9,17749
4152,29673,22906,13238,5,22906
4153,1953,26832,13238,5,1953
4154,7806,22807,12816,5,7806
4155,19,29932,12817,5,19
4156,10202,26218,13157,5,26218
4157,11489,23550,13157,5,11489
4158,29935,26313,13158,5,26313
4159,22439,4146,13160,9,4146
4160,17837,17826,13235,5,17837
4161,19857,29117,13235,5,19857
4162,43950,25758,13235,5,25758
4163,1798,29380,13235,5,1798
4164,26826,10990,13235,5,10990
4165,11358,21826,13235,5,11358
4166,25861,23238,13237,9,25861
4167,30931,29353,13237,9,29353
4168,13398,26061,13238,5,26061
4169,13608,29672,13238,9,13608
4170,8216,29780,13241,5,8216
4171,17925,29572,13243,4,17925
4172,25409,22800,13243,4,22800
4173,17358,25934,13243,5,17358
4174,18398,29967,13243,5,18398
4175,9109,31200,13243,5,9109
4176,9584,5136,12818,1,5136
4177,7393,14716,12818,1,7393
4178,1181,29372,12818,1,1181
4179,1266,24225,12818,1,1266
4180,7459,7889,12819,1,7459
4181,9488,11517,12819,1,11517
4182,29939,9831,12819,1,9831
4183,6627,13576,12819,1,6627
4184,29673,14545,13162,1,29673
4185,14884,26832,13162,2,26832
4186,24797,21648,13162,2,24797
4187,11310,31782,13162,2,11310
4188,26845,27482,13162,2,27482
4189,29716,8660,13163,1,8660
4190,11528,8718,13163,1,11528
4191,36449,31726,13240,10,36449
4192,25365,25408,13240,10,25365
4193,13844,13592,13242,10,13844
4194,8787,23348,13242,10,8787
4195,20650,19,12817,10,19
4196,22380,7484,12817,10,7484
4197,9094,26221,12819,1,9094
4198,20542,12594,13157,10,12594
4199,5838,7818,13158,10,7818
4200,14609,20654,13158,10,14609
4201,19584,12214,13162,2,12214
4202,18748,21649,13162,2,18748
4203,11884,25000,13163,1,11884
4204,21757,40383,13163,2,21757
4205,28904,10844,13163,2,10844
4206,18483,2214,13163,2,2214
4207,14891,6228,13166,1,6228
4208,18475,5040,13166,1,18475
4209,22600,28992,13166,1,22600
4210,10400,24877,13166,1,10400
4211,28898,17250,13241,10,28898
4212,8216,23082,13241,10,8216
4213,17358,7984,13243,10,7984
4214,9109,13017,13243,10,13017
4215,18017,7803,12819,1,7803
4216,7806,7805,12819,1,7805
4217,49902,50429,13158,12,49902
4218,762,22433,13161,10,762
4219,12195,29673,13162,2,29673
4220,1687,29716,13163,2,1687
4221,520,11528,13163,2,520
4222,23640,34539,13163,2,34539
4223,11884,27745,13163,2,11884
4224,6528,13683,13163,2,6528
4225,578,4061,12816,10,4061
4226,678,6465,12817,10,6465
4227,2123,10202,13157,10,2123
4228,43010,27368,13157,12,27368
4229,10593,19910,13234,10,19910
4230,12662,22069,13234,10,12662
4231,1953,13608,13238,12,13608
4232,18612,25368,13233,12,25368
4233,4025,21973,13164,2,4025
4234,10505,11815,13164,2,10505
4235,13944,31663,13164,2,13944
4236,25160,651,13164,2,651
4237,9043,10971,13159,10,9043
4238,13032,25543,13159,10,25543
4239,13898,28773,13164,2,13898
4240,12852,1125,13164,2,1125
4241,22979,23313,13164,2,22979
4242,23190,13735,13164,2,23190
4243,12226,8662,13239,12,8662
4244,2904,6081,12818,3,6081
4245,19584,14884,13162,3,14884
4246,20463,24797,13162,3,24797
4247,11310,12195,13162,3,11310
4248,26845,18748,13162,3,26845
4249,6528,21757,13163,3,6528
4250,28904,18483,13163,3,18483
4251,28993,1694,13166,1,1694
4252,748,21560,13166,1,748
4253,27358,17837,13235,12,17837
4254,7393,8313,12818,3,8313
4255,1266,1181,12818,3,1266
4256,9229,18485,13161,10,9229
4257,28171,31568,13262,10,31568
4258,23640,11884,13163,3,11884
4259,27111,12202,13166,1,27111
4260,22807,7545,13166,1,7545
4261,9475,14860,13166,1,14860
4262,25365,36449,13240,12,36449
4263,6848,9584,12818,3,6848
4264,7806,9488,12819,3,9488
4265,6627,29939,12819,3,6627
4266,5838,14609,13158,12,14609
4267,9711,39434,13165,1,9711
4268,748,11521,13166,2,748
4269,8787,13844,13242,12,13844
4270,9109,17358,13243,12,9109
4271,22380,49881,12817,12,49881
4272,9043,13032,13159,12,9043
4273,27111,9840,13166,2,9840
4274,14891,18475,13166,2,14891
4275,12662,10593,13234,12,12662
4276,2123,20542,13157,12,2123
4277,1687,520,13163,3,520
4278,12852,22979,13164,3,22979
4279,10505,13944,13164,3,13944
4280,23190,25160,13164,3,25160
4281,762,9229,13161,12,9229
4282,4025,13898,13164,3,4025
4283,22437,28774,13164,4,28774
4284,25451,51126,13165,2,25451
4285,20650,678,12817,12,678
4286,6642,10203,13164,4,6642
4287,10590,24932,13165,2,10590
4288,22429,23640,13163,4,23640
4289,12229,14410,13164,4,12229
4290,11181,9550,13165,2,11181
4291,8806,20193,12818,4,8806
4292,11310,19584,13162,4,19584
4293,13269,5961,13162,4,5961
4294,14606,4461,13162,4,4461
4295,18771,28904,13163,4,18771
4296,6458,13617,13163,4,6458
4297,15021,9153,13164,4,9153
4298,16996,14536,13165,2,16996
4299,24840,9711,13165,2,24840
4300,22600,10400,13166,2,10400
4301,17005,26009,13236,12,17005
4302,28898,8216,13241,12,8216
4303,50544,50925,13163,4,50925
4304,47827,47370,13163,4,47827
4305,882,10584,13165,2,882
4306,18504,30972,13165,2,18504
4307,26922,30925,13165,2,26922
4308,22807,6254,13166,2,6254
4309,3316,37881,13166,2,3316
4310,19962,11009,13166,4,11009
4311,17094,14628,13252,4,14628
4312,22992,40058,13252,4,22992
4313,34922,37409,13252,4,34922
4314,30626,24533,13252,4,30626
4315,36275,38948,13252,4,38948
4316,1266,13429,12818,4,1266
4317,11226,25165,12818,4,11226
4318,31392,22189,13162,4,22189
4319,641,18076,13163,4,641
4320,11181,16996,13165,3,16996
4321,25451,10590,13165,3,10590
4322,10404,9475,13166,2,9475
4323,578,685,12816,12,685
4324,13950,12491,13255,4,12491
4325,33298,17649,13255,4,33298
4326,36333,30611,13255,4,30611
4327,32856,30320,13255,4,30320
4328,18474,29924,13255,4,18474
4329,2904,6848,12818,4,6848
4330,791,673,12818,4,673
4331,7459,18017,12819,3,7459
4332,9094,3996,12819,3,9094
4333,11178,674,12819,4,674
4334,619,1747,13162,4,1747
4335,882,24840,13165,3,882
4336,18504,26922,13165,3,26922
4337,28993,7462,13166,2,7462
4338,17967,28290,13248,4,17967
4339,27084,40228,13248,4,27084
4340,28586,19907,13248,4,28586
4341,1930,33310,13248,4,1930
4342,10051,29262,13250,4,10051
4343,31859,25546,13250,4,25546
4344,11948,18480,13250,4,11948
4345,29672,11202,13250,4,11202
4346,13626,33614,13250,4,33614
4347,14130,13398,13253,4,13398
4348,33860,20559,13253,4,33860
4349,29719,8946,13254,4,8946
4350,14477,17250,13254,4,17250
4351,3754,17968,13254,4,3754
4352,20548,31926,13244,4,20548
4353,16999,3747,13244,4,3747
4354,14898,19685,13247,4,14898
4355,12276,23532,13247,4,12276
4356,10713,13404,13247,4,13404
4357,18338,25539,13249,4,25539
4358,12588,21762,13249,4,12588
4359,23462,13073,13249,4,23462
4360,17741,36934,13249,4,17741
4361,9493,27185,13249,4,9493
4362,6399,12527,13249,4,6399
4363,9687,17903,13164,4,9687
4364,23190,14387,13164,4,14387
4365,10505,736,13164,4,736
4366,10828,18495,13164,4,10828
4367,22479,28899,13248,4,28899
4368,28108,29663,13248,4,28108
4369,17005,37004,13249,4,17005
4370,20694,17359,13162,4,20694
4371,22439,4236,13163,4,4236
4372,2179,7801,13163,4,2179
4373,17928,23075,13163,4,17928
4374,10507,18071,13163,4,10507
4375,5058,7984,13164,4,5058
4376,20653,8659,13164,4,8659
4377,28296,13963,13164,4,28296
4378,1264,30419,13164,4,1264
4379,12852,7317,13164,4,7317
4380,4025,21497,13164,4,4025
4381,14814,616,13165,4,616
4382,14891,27111,13166,3,27111
4383,22807,28993,13166,3,22807
4384,748,22600,13166,3,748
4385,24849,22058,13248,4,24849
4386,23072,33738,13248,4,33738
4387,6002,9833,12818,4,9833
4388,7393,29932,12818,4,7393
4389,854,735,12818,4,854
4390,12195,4454,13162,4,4454
4391,20465,26845,13162,4,26845
4392,12594,20396,13162,4,12594
4393,23129,37085,13163,4,23129
4394,13957,1687,13163,4,1687
4395,23298,13765,13163,4,13765
4396,28073,5069,13164,4,5069
4397,5838,10500,13165,4,5838
4398,3316,10404,13166,3,3316
4399,20100,11941,13254,4,11941
4400,23082,17929,13254,4,23082
4401,10288,21631,13254,4,21631
4402,9907,19857,13254,4,9907
4403,35143,14815,13254,4,14815
4404,26473,7653,13254,4,26473
4405,36118,26149,13254,4,26149
4406,18665,26835,13255,4,26835
4407,22235,24393,13255,4,22235
4408,24008,7295,12818,4,7295
4409,655,13799,12818,4,655
4410,8721,9259,13163,4,9259
4411,13048,21329,13163,4,21329
4412,10813,10971,13163,4,10971
4413,7451,13800,13165,4,7451
4414,6850,1569,13166,4,1569
4415,4149,18016,13166,4,4149
4416,7146,30868,13246,4,30868
4417,23301,27082,13246,4,23301
4418,29159,23317,13246,4,29159
4419,33058,18650,13246,4,18650
4420,30397,20705,13246,4,20705
4421,18155,1782,13248,4,1782
4422,34103,28887,13248,4,28887
4423,36449,32282,13252,4,36449
4424,18766,34097,13252,4,18766
4425,18770,30557,13252,4,18770
4426,13971,27747,13252,4,13971
4427,31726,22459,13252,4,31726
4428,28607,36174,13252,4,28607
4429,11332,30473,13252,4,11332
4430,7555,24645,13253,4,7555
4431,21392,24647,13253,4,24647
4432,34375,28387,13253,4,28387
4433,21467,30801,13253,4,30801
4434,14561,14108,13253,4,14108
4435,26602,21822,13254,4,26602
4436,24179,22774,13254,4,22774
4437,23348,29780,13254,4,23348
4438,26504,26414,13257,4,26504
4439,24397,23997,13257,4,23997
4440,30126,26991,13257,4,30126
4441,27779,26947,13257,4,26947
4442,4009,831,12818,4,831
4443,7806,961,12819,4,961
4444,6101,468,12819,4,468
4445,6627,9094,12819,4,9094
4446,672,1092,12819,4,1092
4447,3054,24084,13162,4,3054
4448,9675,6528,13163,4,9675
4449,9243,18483,13163,4,18483
4450,11683,26061,13165,4,11683
4451,8396,6080,13166,4,6080
4452,6817,775,13166,4,775
4453,21530,13798,13248,4,13798
4454,40187,26890,13250,4,26890
4455,7234,26889,13250,4,7234
4456,26144,31538,13251,4,26144
4457,18089,13966,13251,4,18089
4458,13940,4019,13251,4,4019
4459,27116,14892,13251,4,14892
4460,29151,25172,13251,4,29151
4461,22707,10564,13255,4,22707
4462,1262,29905,13255,4,29905
4463,25409,20750,13257,4,20750
4464,13101,34789,13257,4,13101
4465,4003,6691,12818,4,4003
4466,1075,578,12819,4,1075
4467,28063,38278,12819,4,38278
4468,1837,4061,12819,4,4061
4469,11522,7459,12819,4,7459
4470,20104,24797,13162,4,20104
4471,26218,7826,13162,4,7826
4472,14982,29457,13162,4,29457
4473,11438,13987,13165,4,11438
4474,12587,16996,13165,4,12587
4475,9842,13968,13166,4,9842
4476,26228,11309,13245,4,11309
4477,34182,26819,13245,4,34182
4478,6820,23998,13245,4,6820
4479,28087,3694,13245,4,3694
4480,29176,22773,13245,4,22773
4481,30809,27284,13247,4,30809
4482,8440,18746,13247,4,8440
4483,14749,25693,13247,4,25693
4484,30230,900,13247,4,30230
4485,24841,22557,13247,4,24841
4486,13231,11371,13247,4,13231
4487,29959,24280,13253,4,29959
4488,20809,21524,13253,4,21524
4489,9403,46718,13253,4,9403
4490,32977,29972,13255,4,29972
4491,13844,29814,13255,4,13844
4492,13225,14605,13256,4,13225
4493,20194,50660,13256,4,20194
4494,2139,28684,13256,4,28684
4495,27262,12222,13256,4,12222
4496,38273,31330,13256,4,38273
4497,970,4344,13256,4,970
4498,36519,22867,13256,4,36519
4499,23260,22269,13258,4,22269
4500,24291,3818,13258,4,3818
4501,30840,25566,13258,4,30840
4502,21460,25227,13258,4,21460
4503,10995,12043,12819,4,12043
4504,728,11953,12819,4,11953
4505,18017,7043,12819,4,7043
4506,685,7772,12819,4,685
4507,20654,29935,13165,4,29935
4508,762,9229,13166,4,9229
4509,26925,18281,13245,4,26925
4510,22323,3586,13247,4,3586
4511,38876,34303,13247,4,38876
4512,22897,23590,13247,4,23590
4513,12938,23090,13247,4,12938
4514,8812,35539,13249,4,8812
4515,10920,20652,13249,4,10920
4516,12535,18378,13250,4,12535
4517,17357,24756,13250,4,24756
4518,1953,26839,13250,4,26839
4519,4453,10075,13250,4,4453
4520,32764,29579,13250,4,29579
4521,26600,1886,13250,4,1886
4522,18612,28869,13250,4,18612
4523,23753,34693,13258,4,23753
4524,23142,18422,13164,4,18422
4525,26009,21332,13249,4,26009
4526,33439,23975,13249,4,33439
4527,27113,7511,13249,4,7511
4528,17831,29257,13249,4,29257
4529,14527,17009,13249,4,14527
4530,1264,6642,13164,5,6642
4531,15021,10505,13164,5,10505
4532,27114,24945,13249,4,24945
4533,51081,13268,13251,4,13268
4534,28302,13967,13251,4,13967
4535,8662,32723,13251,4,8662
4536,39863,25540,13251,4,39863
4537,17365,8311,13251,4,17365
4538,29943,26143,13251,4,26143
4539,12767,50634,13251,4,12767
4540,18648,10202,13162,4,10202
4541,22439,23129,13163,5,22439
4542,23298,9243,13163,5,9243
4543,13048,10813,13163,5,13048
4544,22437,23190,13164,5,23190
4545,10828,12229,13164,5,10828
4546,12614,13209,13165,4,12614
4547,13032,3639,13165,4,3639
4548,13348,13445,13165,4,13445
4549,17788,28762,13244,4,28762
4550,7988,22025,13244,4,7988
4551,7302,20290,13244,4,7302
4552,34538,2960,13244,4,34538
4553,28077,45977,13244,4,28077
4554,28742,19877,13244,4,28742
4555,12031,6003,13244,4,12031
4556,9652,14977,13244,4,9652
4557,28074,24227,13244,4,28074
4558,4362,13585,13244,4,4362
